url|pdf_filename|symbol|title|authors|pdf_url|pdf_language|abstract|meeting|doctype|topics|keywords|countries|pubdate|year
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006441|FCCC-IDR.5-EST.pdf|FCCC/IDR.5/EST|Estonia. Report of the in-depth review of the fifth national communication of Estonia.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2011/idr/est05.pdf|EN|Parties included in Annex I to the Convention are requested, in accordance with decision 10/CP.13, to submit a fifth national communication to the secretariat by 1 January 2010. In accordance with decision 8/CMP.3, Parties included in Annex I to the Convention that are also Parties to the Kyoto Protocol shall include in their fifth national communications supplementary information under Article 7, paragraph 2, of the Kyoto Protocol. In accordance with decision 15/CMP.1, these Parties shall start reporting the information under Article 7, paragraph 1, of the Kyoto Protocol with the inventory submission due under the Convention for the first year of the commitment period. This includes supplementary information on the minimization of adverse impacts in accordance with Article 3, paragraph 14, of the Kyoto Protocol. This report presents the results of the in-depth review of the fifth national communication of Estonia conducted by an expert review team in accordance with the relevant provisions of the Convention and Article 8 of the Kyoto Protocol||in-depth review|national communications;review process|administrative aspects;climate impacts;education, training and public awareness;emissions;financial resources;Kyoto Protocol;policies and measures;projections;removal;research and systematic observation||2011-08-24|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006436|FCCC-IDR.5-ITA.pdf|FCCC/IDR.5/ITA|Italy. Report of the in-depth review of the fifth national communication of Italy.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2011/idr/ita05.pdf|EN|Parties included in Annex I to the Convention are requested, in accordance with decision 10/CP.13, to submit a fifth national communication to the secretariat by 1 January 2010. In accordance with decision 8/CMP.3, Parties included in Annex I to the Convention that are also Parties to the Kyoto Protocol shall include in their fifth national communications supplementary information under Article 7, paragraph 2, of the Kyoto Protocol. In accordance with decision 15/CMP.1, these Parties shall start reporting the information under Article 7, paragraph 1, of the Kyoto Protocol with the inventory submission due under the Convention for the first year of the commitment period. This includes supplementary information on the minimization of adverse impacts in accordance with Article 3, paragraph 14, of the Kyoto Protocol. This report presents the results of the in- depth review of the fifth national communication of Italy conducted by an expert review team in accordance with the relevant provisions of the Convention and Article 8 of the Kyoto Protocol||in-depth review|national communications;review process|administrative aspects;climate impacts;education, training and public awareness;emissions;financial resources;Kyoto Protocol;policies and measures;projections;removal;research and systematic observation||2011-08-05|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006435|FCCC-IDR.5-POL.pdf|FCCC/IDR.5/POL|Poland. Report of the in-depth review of the fifth national communication of Poland.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2011/idr/pol05.pdf|EN|Parties included in Annex I to the Convention are requested, in accordance with decision 10/CP.13, to submit a fifth national communication to the secretariat by 1 January 2010. In accordance with decision 8/CMP.3, Parties included in Annex I to the Convention that are also Parties to the Kyoto Protocol shall include in their fifth national communications supplementary information under Article 7, paragraph 2, of the Kyoto Protocol. In accordance with decision 15/CMP.1, these Parties shall start reporting the information under Article 7, paragraph 1, of the Kyoto Protocol with the inventory submission due under the Convention for the first year of the commitment period. This includes supplementary information on the minimization of adverse impacts in accordance with Article 3, paragraph 14, of the Kyoto Protocol. This report presents the results of the in-depth review of the fifth national communication of Poland conducted by an expert review team in accordance with the relevant provisions of the Convention and Article 8 of the Kyoto Protocol||in-depth review|national communications;review process|administrative aspects;climate impacts;education, training and public awareness;emissions;financial resources;Kyoto Protocol;policies and measures;projections;removal;research and systematic observation||2011-08-05|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006412|FCCC-IDR.5-AUT.pdf|FCCC/IDR.5/AUT|Austria. Report of the in-depth review of the fifth national communication of Austria.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2011/idr/aut05.pdf|EN|Parties included in Annex I to the Convention are requested, in accordance with decision 10/CP.13, to submit a fifth national communication to the secretariat by 1 January 2010. In accordance with decision 8/CMP.3, Parties included in Annex I to the Convention that are also Parties to the Kyoto Protocol shall include in their fifth national communications supplementary information under Article 7, paragraph 2, of the Kyoto Protocol. In accordance with decision 15/CMP.1, these Parties shall start reporting the information under Article 7, paragraph 1, of the Kyoto Protocol with the inventory submission due under the Convention for the first year of the commitment period. This includes supplementary information on the minimization of adverse impacts in accordance with Article 3, paragraph 14, of the Kyoto Protocol. This report presents the results of the in-depth review of the fifth national communication of Austria conducted by an expert review team in accordance with the relevant provisions of the Convention and Article 8 of the Kyoto Protocol||in-depth review|national communications;review process|administrative aspects;climate impacts;education, training and public awareness;emissions;financial resources;Kyoto Protocol;policies and measures;projections;removal;research and systematic observation||2011-07-08|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006365|FCCC-SBI-2011-L.20.pdf|FCCC/SBI/2011/L.20|Approaches to address loss and damage associated with climate change impacts in developing countries that are particularly vulnerable to the adverse effects of climate change to enhance adaptive capacity. - Activities to be undertaken under the work programme. Draft conclusions proposed by the Chair.|UNFCCC. Subsidiary Body for Implementation (SBI)|http://unfccc.int/resource/docs/2011/sbi/eng/l20.pdf|EN||Subsidiary Body for Implementation (SBI), Thirty-fourth session, 6-16 June 2011, Bonn, Germany|draft conclusions|climate change impacts;loss and damage|adverse effects of climate change;conferences;developing countries;international cooperation;work programme||2011-06-16|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006339|FCCC-SBSTA-2011-L.9.pdf|FCCC/SBSTA/2011/L.9|Scientific, technical and socio-economic aspects of mitigation of climate change. Draft conclusions proposed by the Chair.|UNFCCC. Subsidiary Body for Scientific and Technological Advice (SBSTA)|http://unfccc.int/resource/docs/2011/sbsta/eng/l09.pdf|EN||Subsidiary Body for Scientific and Technological Advice (SBSTA), Thirty-fourth session, 6-16 June 2011, Bonn, Germany|draft conclusions|impacts of implementation of response measures|economic aspects;IPCC;reports||2011-06-15|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006311|FCCC-IDR.5-BEL.pdf|FCCC/IDR.5/BEL|Belgium. Report of the in-depth review of the fifth national communication of Belgium.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2011/idr/bel05.pdf|EN|Parties included in Annex I to the Convention are requested, in accordance with decision 10/CP.13, to submit a fifth national communication to the secretariat by 1 January 2010. In accordance with decision 8/CMP.3, Parties included in Annex I to the Convention that are also Parties to the Kyoto Protocol shall include in their fifth national communications supplementary information under Article 7, paragraph 2, of the Kyoto Protocol. In accordance with decision 15/CMP.1, these Parties shall start reporting the information under Article 7, paragraph 1, of the Kyoto Protocol with the inventory submission due under the Convention for the first year of the commitment period. This includes supplementary information on the minimization of adverse impacts in accordance with Article 3, paragraph 14, of the Kyoto Protocol. This report presents the results of the in-depth review of the fifth national communication of Belgium conducted by an expert review team in accordance with the relevant provisions of the Convention and Article 8 of the Kyoto Protocol||in-depth review|national communications;review process|administrative aspects;climate impacts;education, training and public awareness;emissions;financial resources;Kyoto Protocol;policies and measures;projections;removal;research and systematic observation||2011-05-31|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006290|FCCC-IDR.5-GRC.pdf|FCCC/IDR.5/GRC|Greece. Report of the in-depth review of the fifth national communication of Greece.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2011/idr/grc05.pdf|EN|Parties included in Annex I to the Convention are requested, in accordance with decision 10/CP.13, to submit a fifth national communication to the secretariat by 1 January 2010. In accordance with decision 8/CMP.3, Parties included in Annex I to the Convention that are also Parties to the Kyoto Protocol shall include in their fifth national communications supplementary information under Article 7, paragraph 2, of the Kyoto Protocol. In accordance with decision 15/CMP.1, these Parties shall start reporting the information under Article 7, paragraph 1, of the Kyoto Protocol with the inventory submission due under the Convention for the first year of the commitment period. This includes supplementary information on the minimization of adverse impacts in accordance with Article 3, paragraph 14, of the Kyoto Protocol. This report presents the results of the in-depth review of the fifth national communication of Greece conducted by an expert review team in accordance with the relevant provisions of the Convention and Article 8 of the Kyoto Protocol||in-depth review|national communications;review process|administrative aspects;climate impacts;education, training and public awareness;emissions;financial resources;Kyoto Protocol;policies and measures;projections;removal;research and systematic observation||2011-05-26|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006281|FCCC-SBSTA-2011-MISC.4.pdf|FCCC/SBSTA/2011/MISC.4|Update on developments in research activities relevant to the needs of the Convention. Submissions from regional and international climate change research programmes and organizations.|UNFCCC. Secretariat;Diversitas;Earth System Science Partnership;Global Change System for Analysis, Research and Training (START);Inter-American Institute for Global Change Research;International Geosphere-Biosphere Programme;International Human Dimensions Programme on Global Environmental Change;World Meteorological Organization (WMO);World Climate Research Programme (WCRP)|http://unfccc.int/resource/docs/2011/sbsta/eng/misc04.pdf|EN|The Subsidiary Body for Scientific and Technological Advice (SBSTA), at its thirty-second session, welcomed the updated information on developments in research activities and emerging scientific findings relevant to the needs of the Convention provided by regional and international climate change research programmes and organizations (hereinafter referred to as research programmes and organizations) in the context of the research dialogue under the SBSTA (FCCC/SBSTA/2010/6, para. 46). At the same session, the SBSTA encouraged research programmes and organizations to continue to provide, for consideration under the research dialogue in the future, information on developments in research activities outlined in document FCCC/SBSTA/2007/4, paragraph 47(añf), taking into account views expressed by Parties, priorities emerging within the UNFCCC process and activities undertaken in support of the Intergovernmental Panel on Climate Change towards the preparation of its fifth assessment report (FCCC/SBSTA/2010/6, para. 47). The secretariat has received eight such submissions. In accordance with the procedure for miscellaneous documents, these submissions are attached and reproduced in the language in which they were received and without formal editing|Subsidiary Body for Scientific and Technological Advice (SBSTA), Thirty-fourth session, 6-16 June 2011, Bonn, Germany|IGO submissions;NGO submissions|research dialogue|biological diversity;capacity building;research and systematic observation;research programmes;scientific research;submissions;sustainable development||2011-05-18|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006256|FCCC-IDR.5-NOR.pdf|FCCC/IDR.5/NOR|Norway. Report of the in-depth review of the fifth national communication of Norway.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2011/idr/nor05.pdf|EN|Parties included in Annex I to the Convention are requested, in accordance with decision 10/CP.13, to submit a fifth national communication to the secretariat by 1 January 2010. In accordance with decision 8/CMP.3, Parties included in Annex I to the Convention that are also Parties to the Kyoto Protocol shall include in their fifth national communications supplementary information under Article 7, paragraph 2, of the Kyoto Protocol. In accordance with decision 15/CMP.1, these Parties shall start reporting the information under Article 7, paragraph 1, of the Kyoto Protocol with the inventory submission due under the Convention for the first year of the commitment period. This includes supplementary information on the minimization of adverse impacts in accordance with Article 3, paragraph 14, of the Kyoto Protocol. This report presents the results of the in-depth review of the fifth national communication of Norway conducted by an expert review team in accordance with the relevant provisions of the Convention and Article 8 of the Kyoto Protocol||in-depth review|national communications;review process|administrative aspects;climate impacts;education, training and public awareness;emissions;financial resources;Kyoto Protocol;policies and measures;projections;removal;research and systematic observation||2011-05-10|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006248|FCCC-SB-2011-1.pdf|FCCC/SB/2011/1|Synthesis of information and views on issues that could be addressed at the joint workshop on matters relating to Article 2, paragraph 3, and Article 3, paragraph 14, of the Kyoto Protocol. Note by the secretariat.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2011/sb/eng/01.pdf|EN|This document synthesizes information and views submitted by Parties and one organization on issues that could be addressed at the joint workshop on matters relating to Article 2, paragraph 3, and Article 3, paragraph 14, of the Kyoto Protocol. It begins with background details of the negotiations on these Articles. This is followed by suggestions on the planning and organization of the joint workshop as well as specific issues that could be considered at the workshop. General information provided by Parties on these Articles is included in the annex|Subsidiary Body for Scientific and Technological Advice (SBSTA), Thirty-fourth session, 6-16 June 2011, Bonn, Germany|compilation and synthesis reports|impacts of implementation of response measures|adverse effects of climate change;conferences;international trade;Kyoto Protocol||2011-05-02|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006242|FCCC-IDR.5-ESP.pdf|FCCC/IDR.5/ESP|Spain. Report of the in-depth review of the fifth national communication of Spain.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2011/idr/esp05.pdf|EN|Parties included in Annex I to the Convention are requested, in accordance with decision 10/CP.13, to submit a fifth national communication to the secretariat by 1 January 2010. In accordance with decision 8/CMP.3, Parties included in Annex I to the Convention that are also Parties to the Kyoto Protocol shall include in their fifth national communications supplementary information under Article 7, paragraph 2, of the Kyoto Protocol. In accordance with decision 15/CMP.1, these Parties shall start reporting the information under Article 7, paragraph 1, of the Kyoto Protocol with the inventory submission due under the Convention for the first year of the commitment period. This includes supplementary information on the minimization of adverse impacts in accordance with Article 3, paragraph 14, of the Kyoto Protocol. This report presents the results of the in-depth review of the fifth national communication of Spain conducted by an expert review team in accordance with the relevant provisions of the Convention and Article 8 of the Kyoto Protocol||in-depth review|national communications;review process|administrative aspects;climate impacts;education, training and public awareness;emissions;financial resources;Kyoto Protocol;policies and measures;projections;removal;research and systematic observation||2011-04-19|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006241|FCCC-IDR.5-SWE.pdf|FCCC/IDR.5/SWE|Sweden. Report of the in-depth review of the fifth national communication of Sweden.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2011/idr/swe05.pdf|EN|Parties included in Annex I to the Convention are requested, in accordance with decision 10/CP.13, to submit a fifth national communication to the secretariat by 1 January 2010. In accordance with decision 8/CMP.3, Parties included in Annex I to the Convention that are also Parties to the Kyoto Protocol shall include in their fifth national communications supplementary information under Article 7, paragraph 2, of the Kyoto Protocol. In accordance with decision 15/CMP.1, these Parties shall start reporting the information under Article 7, paragraph 1, of the Kyoto Protocol with the inventory submission due under the Convention for the first year of the commitment period. This includes supplementary information on the minimization of adverse impacts in accordance with Article 3, paragraph 14, of the Kyoto Protocol. This report presents the results of the in-depth review of the fifth national communication of Sweden conducted by an expert review team in accordance with the relevant provisions of the Convention and Article 8 of the Kyoto Protocol||in-depth review|national communications;review process|administrative aspects;climate impacts;education, training and public awareness;emissions;financial resources;Kyoto Protocol;policies and measures;projections;removal;research and systematic observation||2011-04-19|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006226|FCCC-IDR.5-JPN.pdf|FCCC/IDR.5/JPN|Japan. Report of the in-depth review of the fifth national communication of Japan.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2011/idr/jpn05.pdf|EN|Parties included in Annex I to the Convention are requested, in accordance with decision 10/CP.13, to submit a fifth national communication to the secretariat by 1 January 2010. In accordance with decision 8/CMP.3, Parties included in Annex I to the Convention that are also Parties to the Kyoto Protocol shall include in their fifth national communications supplementary information under Article 7, paragraph 2, of the Kyoto Protocol. In accordance with decision 15/CMP.1, these Parties shall start reporting the information under Article 7, paragraph 1, of the Kyoto Protocol with the inventory submission due under the Convention for the first year of the commitment period. This includes supplementary information on the minimization of adverse impacts in accordance with Article 3, paragraph 14, of the Kyoto Protocol. This report presents the results of the in-depth review of the fifth national communication of Japan conducted by an expert review team in accordance with the relevant provisions of the Convention and Article 8 of the Kyoto Protocol||in-depth review|national communications;review process|administrative aspects;climate impacts;education, training and public awareness;emissions;financial resources;Kyoto Protocol;policies and measures;projections;removal;research and systematic observation||2011-04-07|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006190|FCCC-IDR.5-HUN.pdf|FCCC/IDR.5/HUN|Hungary. Report of the in-depth review of the fifth national communication of Hungary.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2011/idr/hun05.pdf|EN|Parties included in Annex I to the Convention are requested, in accordance with decision 10/CP.13, to submit a fifth national communication to the secretariat by 1 January 2010. In accordance with decision 8/CMP.3, Parties included in Annex I to the Convention that are also Parties to the Kyoto Protocol shall include in their fifth national communications supplementary information under Article 7, paragraph 2, of the Kyoto Protocol. In accordance with decision 15/CMP.1, these Parties shall start reporting the information under Article 7, paragraph 1, of the Kyoto Protocol with the inventory submission due under the Convention for the first year of the commitment period. This includes supplementary information on the minimization of adverse impacts in accordance with Article 3, paragraph 14, of the Kyoto Protocol. This report presents the results of the indepth review of the fifth national communication of Hungary conducted by an expert review team in accordance with the relevant provisions of the Convention and Article 8 of the Kyoto Protocol.||in-depth review|national communications;review process|administrative aspects;climate impacts;education, training and public awareness;emissions;financial resources;Kyoto Protocol;policies and measures;projections;removal;research and systematic observation||2011-03-24|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006163|FCCC-IDR.5-NZL.pdf|FCCC/IDR.5/NZL|New Zealand. Report of the in-depth review of the fifth national communication of New Zealand.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2011/idr/nzl05.pdf|EN|Parties included in Annex I to the Convention are requested, in accordance with decision 10/CP.13, to submit a fifth national communication to the secretariat by 1 January 2010. In accordance with decision 8/CMP.3, Parties included in Annex I to the Convention that are also Parties to the Kyoto Protocol shall include in their fifth national communications supplementary information under Article 7, paragraph 2, of the Kyoto Protocol. In accordance with decision 15/CMP.1, these Parties shall start reporting the information under Article 7, paragraph 1, of the Kyoto Protocol with the inventory submission due under the Convention for the first year of the commitment period. This includes supplementary information on the minimization of adverse impacts in accordance with Article 3, paragraph 14, of the Kyoto Protocol. This report presents the results of the in-depth review of the fifth national communication of New Zealand conducted by an expert review team in accordance with relevant provisions of the Convention and Article 8 of the Kyoto Protocol||in-depth review|national communications;review process|administrative aspects;climate impacts;education, training and public awareness;emissions;financial resources;Kyoto Protocol;policies and measures;projections;removal;research and systematic observation||2011-02-18|2011
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006046|FCCC-IDR.5-DNK.pdf|FCCC/IDR.5/DNK|Denmark. Report of the in-depth review of the fifth national communication of Denmark.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2010/idr/dnk05.pdf|EN|Parties included in Annex I to the Convention are requested, in accordance with decision 10/CP.13, to submit a fifth national communication to the secretariat by 1 January 2010. In accordance with decision 8/CMP.3, Parties included in Annex I to the Convention that are also Parties to the Kyoto Protocol shall include in their fifth national communications||in-depth review|national communications;review process|administrative aspects;climate impacts;education, training and public awareness;emissions;financial resources;Kyoto Protocol;policies and measures;projections;removal;research and systematic observation||2010-11-09|2010
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006043|FCCC-IDR.5-CZE.pdf|FCCC/IDR.5/CZE|Czech Republic (the). Report of the in-depth review of the fifth national communication of the Czech Republic.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2010/idr/cze05.pdf|EN|Parties included in Annex I to the Convention are requested, in accordance with decision 10/CP.13, to submit a fifth national communication to the secretariat by 1 January 2010. In accordance with decision 8/CMP.3, Parties included in Annex I to the Convention that are also Parties to the Kyoto Protocol shall include in their fifth national communications||in-depth review|national communications;review process|administrative aspects;climate impacts;education, training and public awareness;emissions;financial resources;Kyoto Protocol;policies and measures;projections;removal;research and systematic observation||2010-11-04|2010
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006042|FCCC-IDR.5-IRL.pdf|FCCC/IDR.5/IRL|Ireland. Report of the in-depth review of the fifth national communication of Ireland.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2010/idr/irl05.pdf|EN|Parties included in Annex I to the Convention are requested, in accordance with decision 10/CP.13, to submit a fifth national communication to the secretariat by 1 January 2010. In accordance with decision 8/CMP.3, Parties included in Annex I to the Convention that are also Parties to the Kyoto Protocol shall include in their fifth national communications||in-depth review|national communications;review process|administrative aspects;climate impacts;education, training and public awareness;emissions;financial resources;Kyoto Protocol;policies and measures;projections;removal;research and systematic observation||2010-11-02|2010
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600006001|FCCC-IDR.5-CHE.pdf|FCCC/IDR.5/CHE|Switzerland. Report of the in-depth review of the fifth national communication of Switzerland.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2010/idr/che05.pdf|EN|Parties included in Annex I to the Convention are requested, in accordance with decision 10/CP.13, to submit a fifth national communication to the secretariat by 1 January 2010. In accordance with decision 8/CMP.3, Parties included in Annex I to the Convention that are also Parties to the Kyoto Protocol shall include in their fifth national communications||in-depth review|national communications;review process|administrative aspects;climate impacts;education, training and public awareness;emissions;financial resources;Kyoto Protocol;policies and measures;projections;removal;research and systematic observation||2010-10-21|2010
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600005964|FCCC-WEB-ART314-2010.pdf|FCCC/WEB/ART314/2010|Compilation on information on the minimization of adverse impacts in accordance with article 3, paragraph 14 of the Kyoto protocol. Note by the secretariat.|UNFCCC. Secretariat|http://unfccc.int/resource/webdocs/art314/2010.pdf|EN|This document covers mostly information on the minimization of adverse impacts in accordance with Article 3, paragraph 14 of the Kyoto Protocol, submitted in the National Inventory Reports (NIR) in the 2010 submission. It also covers information submitted before 2010, on a voluntary basis, and included in NIRs of previous submissions. It does not cover information provided in national communications under paragraph 36 of the annex to decision 15/CMP.1. The information was reproduced verbatim from the NIRs submitted by Parties, and the secretariat did only some changes in format to present this information in a consistent way among Parties||meeting papers|impacts of implementation of response measures|adverse effects of climate change;Annex I Parties;disaster prevention;emission inventories;greenhouse gases||2010-09-27|2010
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600005961|FCCC-IDR.5-FIN.pdf|FCCC/IDR.5/FIN|Finland. Report of the in-country in-depth review of the fifth national communication of Finland|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2010/idr/fin05.pdf|EN|Parties included in Annex I to the Convention are requested, in accordance with decision 10/CP.13, to submit a fifth national communication to the secretariat by 1 January 2010. In accordance with decision 8/CMP.3, Parties included in Annex I to the Convention that are also Parties to the Kyoto Protocol shall include in their fifth national communications||in-depth review|national communications;review process|administrative aspects;climate impacts;education, training and public awareness;emissions;financial resources;Kyoto Protocol;policies and measures;projections;removal;research and systematic observation||2010-09-21|2010
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600005925|FCCC-IDR.5-GBR.pdf|FCCC/IDR.5/GBR|United Kingdom of Great Britain and Northern Ireland. Report of the in-depth review of the fifth national communication of the United Kingdom of Great Britain and Northern Ireland.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2010/idr/gbr05.pdf|EN|Parties included in Annex I to the Convention are requested, in accordance with decision 10/CP.13, to submit a fifth national communication to the secretariat by 1 January 2010. In accordance with decision 8/CMP.3, Parties included in Annex I to the Convention that are also Parties to the Kyoto Protocol shall include in their fifth national communications||in-depth review|national communications;review process|administrative aspects;climate impacts;education, training and public awareness;emissions;financial resources;Kyoto Protocol;policies and measures;projections;removal;research and systematic observation||2010-07-13|2010
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600005648|FCCC-IDR.1-TUR.pdf|FCCC/IDR.1/TUR|Turkey. Report of the in-depth review of the first national communication of Turkey.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2009/idr/tur01.pdf|EN|According to decision 4/CP.8, Parties included in Annex I to the Convention are requested to submit to the secretariat, in accordance with Article 12, paragraphs 1 and 2, of the Convention, a national communication by 1 January 2006. This report reflects the results of the in-depth review of the first national communication of Turkey conducted in accordance with relevant provisions of the Convention||in-depth review|national communications;review process|administrative aspects;climate impacts;education, training and public awareness;emissions;financial resources;Kyoto Protocol;policies and measures;projections;removal;research and systematic observation||2009-12-03|2009
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600005327|FCCC-SBSTA-2009-L.10.pdf|FCCC/SBSTA/2009/L.10|Matters relating to Article 2, paragraph 3, of the Kyoto Protocol. Draft conclusions proposed by the Chair.|UNFCCC. Subsidiary Body for Scientific and Technological Advice (SBSTA)|http://unfccc.int/resource/docs/2009/sbsta/eng/l10.pdf|EN||Subsidiary Body for Scientific and Technological Advice (SBSTA), Thirtieth session, 1-10 June 2009, Bonn, Germany|draft conclusions|impacts of implementation of response measures|climate impacts;commitments;developing countries;Kyoto Protocol;methodology||2009-06-10|2009
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600005104|FCCC-KP-AWG-2009-INF.3.pdf|FCCC/KP/AWG/2009/INF.3|Information note to facilitate deliberations on potential environmental, economic and social consequences, including spillover effects, of implementing tools, policies, measures and methodologies available to Annex I Parties, taking into account the submissions and views contained in documents FCCC/KP/AWG/2008/MISC.5, FCCC/KP/AWG/2009/MISC.4 and other relevant documents. Note by the secretariat.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2009/awg7/eng/inf03.pdf|EN|This note provides information that may facilitate discussions by Parties on the potential consequences of tools, policies, measures and methodologies available to Annex I Parties in their efforts to mitigate climate change. It contains a description of a possible approach to group actions (e.g. policies, tools and measures) that may lead to either positive or negative consequences. This is followed by a detailed description of the various tools, policies and measures as well as their|Ad Hoc Working Group on Further Commitments for Annex I Parties under the Kyoto Protocol (AWG-KP), Seventh session, 29 March - 8 April 2009, Bonn, Germany|party submissions|impacts of implementation of response measures|Annex I Parties;Kyoto Protocol;methodology;mitigation;policies and measures||2009-03-16|2009
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600005040|FCCC-SBSTA-2008-L.24.pdf|FCCC/SBSTA/2008/L.24|Matters relating to Article 2, paragraph 3, of the Kyoto Protocol. Draft conclusion proposed by the Chair.|UNFCCC. Subsidiary Body for Scientific and Technological Advice (SBSTA)|http://unfccc.int/resource/docs/2008/sbsta/eng/l24.pdf|EN||Subsidiary Body for Scientific and Technological Advice (SBSTA), Twenty-ninth session, 1-10 December 2008, Poznan, Poland|draft conclusions|climate change impacts|Kyoto Protocol||2008-12-10|2008
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600004726|FCCC-SBSTA-2008-MISC.6-Add.1.pdf|FCCC/SBSTA/2008/MISC.6/Add.1|Possible future work on scientific, technical and socio-economic aspects of mitigation of climate change. Submissions from Parties. Addendum.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2008/sbsta/eng/misc06a01.pdf|EN|In addition to the seven submissions contained in document FCCC/SBSTA/2008/MISC.6, one further submission has been received. In accordance with the procedure for miscellaneous documents, the submission is attached and reproduced in the language in which it was received and without formal editing|Subsidiary Body for Scientific and Technological Advice (SBSTA), Twenty-eighth session, 4-13 June 2008, Bonn, Germany|party submissions|impacts of implementation of response measures|future;mitigation;scientific and technical information;socio-economic indicators;submissions|Australia|2008-06-02|2008
http://unfccc.int/documentation/documents/advanced_search/items/6911.php?priref=600004667|FCCC-SBSTA-2008-MISC.6.pdf|FCCC/SBSTA/2008/MISC.6|Possible future work on scientific, technical and socio-economic aspects of mitigation of climate change. Submissions from Parties.|UNFCCC. Secretariat|http://unfccc.int/resource/docs/2008/sbsta/eng/misc06.pdf|EN|The Subsidiary Body for Scientific and Technological Advice, at its twenty-seventh session, invited Parties to submit to the secretariat, by 15 March 2008, their views on possible future work on scientific, technical and socio-economic aspects of mitigation of climate change (FCCC/SBSTA/2007/16, para. 111). The secretariat has received seven such submissions. In accordance with the procedure for miscellaneous documents, these submissions are attached and reproduced in the language in which they were received and without formal editing|Subsidiary Body for Scientific and Technological Advice (SBSTA), Twenty-eighth session, 4-13 June 2008, Bonn, Germany|party submissions|impacts of implementation of response measures|future;mitigation;scientific and technical information;socio-economic indicators;submissions|China;European Community;New Zealand;Saudi Arabia;Slovenia;Sri Lanka;Uruguay;Uzbekistan|2008-04-11|2008
