id,contact_country,sub_category,acronym,name,main_category,cost_min,cost_max,cost_absolute,fte,code,status,accredited
2aa7066eb26b4d348a6469b2228a3f2c,234,21,,SAS Institute,2,300000,399999,,1,175323916168-03,active,
2aa610c8390744b48964c796aee2ffde,75,12,,"Taj, Société d’Avocats",1,,,,1.25,850303711081-54,,
2a98013411054c639c2f5a45ae53369e,82,21,,Beiersdorf,2,50000,99999,,0.25,89804672520-02,active,
2a91ea0472a94cbbad1418bf52d73073,105,42,NUID UCD,"University College Dublin – National University of Ireland, Dublin",4,,,492005000,2.5,539145619702-32,active,
2a91aef55c72457f9d345e44ab5e9647,75,21,RTE,Réseau de transport d'électricité SA,2,50000,99999,,2,669359510572-76,active,2
2a8da6906801483f899e71a40dd3398b,75,31,MedPAN,Mediterranean Protected Areas Network,3,,9999,,7,926930612620-12,active,
2a8bf313b3f142f58ee4c020ddb79e33,75,31,RR,Rainbow Rose,3,,9999,,0.5,258962912667-77,active,1
2a86469823dc4ff38483f0b9ecc7bcec,108,25,CONFEDILIZIA,Confederazione italiana della proprietà edilizia,2,,9999,,0.25,16849328951-45,active,
2a835210476242fc9d9a87b7317c667b,82,25,DHG,Düngekalk-Hauptgemeinschaft im Bundesverband der Deutschen Kalkindustrie e.V.,2,,,5000,0.5,757674714316-65,active,
2a81159e272842b9a31d1e8a5b98351b,85,65,BEF,Balkan Economic Forum,6,,,20000,3.25,012701314185-90,active,
2a80df9e24264ccb9078f94305883902,234,13,,Butler Business & Media LLC dba Music Confidential,1,,9999,,0.25,094353118008-30,active,
2a6fee9cda444fe0a95ad9b3e13b4530,75,13,,Le Lien Public,1,,9999,,0.25,933838415104-40,active,
2a6aebbbb5ba419d81b6830fd53e8bd7,21,11,cabinet DN,cabinet DN consulting sprl,1,2250000,2499999,,25,91124993695-29,active,20
2a65be613f95415ab5b19cc97ce945e5,108,25,AICA,International Association for Environmental Communication,2,,9999,,2.25,86922025175-25,active,
2a633bcbfce54b72b24fb98d6b02ee18,82,11,Eupoc,European Power of Complexity GmbH,1,10000,24999,,2,31145849858-07,active,1
2a62a57989da45628ebe828e904c8c9c,82,25,AGR,Arbeitsgemeinschaft Rohholzverbraucher,2,25000,49999,,3.5,802088717962-03,active,
2a60f11ab9b74418aa7387f9247265c5,82,25,MEG Milch Board,Milcherzeugergemeinschaft Milch Board,2,,,360000,4.25,679321111546-68,active,
2a5c87a02d9842849890b6a46671f3cc,58,31,J&E,Association Justice & Environment,3,,9999,,20,81849786507-65,active,
2a4f117cc5914b04a6022f8a4a5b3572,233,12,,Avv. Dr. Alessandro Amicarelli,1,,,0,0.25,31077757506-50,active,
2a43e9cd58c142e0b76a710b74767698,234,21,n/a,OneWeb,2,,,,0.25,216318120246-31,,
2a39db16b6a84286bc3feed133b675b3,209,21,MIBGAS,Mercado Ibérico del Gas,2,,,,1,552112316461-77,,
2a35ac63f9e3427e9ec6cb353ef63040,21,13,JYL,Jacques Y. LEIBOVITCH,1,,,,1,170978517164-69,,
2a2ab1b5fcd14bdc9d228462369650a9,108,11,Inrete,Inrete Srl,1,,,8000,1.5,438921914652-57,active,2
2a2a2b47b323402980c63905bd2c6566,108,11,CSMercury,Centro Servizi Mercury s.a.s.,1,,,5000,2.5,261952214193-07,active,
2a2a1cc8ed5242ffb1d070d5bddff01f,21,25,,Eurometaux,2,1250000,1499999,,12.75,61650796093-48,active,4
2a246dd0d26c4dd3a7e7ef03575694b8,155,21,KLM,KLM Royal Dutch Airlines,2,50000,99999,,2.75,76441066192-30,active,2
2a092d8aca3146cda9ff810e90317854,127,25,ULESS,Union luxembourgeoise de l'économie sociale et solidaire,2,200000,299999,,0.25,397539016142-28,active,
2a079554ba024f38ba0c9f361170280b,214,41,,Swerea MEFOS,4,,9999,,0.25,757202019037-52,active,
29f695c902774e28ae02352d319054fe,82,31,LPV Nordwestsachsen,Landschaftspflegeverband Nordwestsachsen e.V.,3,200000,299999,,4,120594517929-31,active,
29f35b07d4054e0583917cedf144bbf5,233,11,,Aurora Energy Research Limited,1,,9999,,0.25,587479018570-38,active,
29f14de439a848b6a93183888b909da5,75,26,ACSEL,ASSOCIATION DE L'ECONOMIE NUMERIQUE,2,300000,399999,,1,398911520059-81,active,
29e332f05d33424db71b5241b37f5de5,195,31,ADA,Académie Diplomatique Africaine / African Diplomatic Academy,3,,,,24,7769830145-83,,
29d70cc878c34ef084ebbd669928768d,233,21,EIL,Eurostar International Ltd,2,100000,199999,,0.25,04450539336-52,active,1
29d4b55ef0b64437ba35d81acbb6d39d,108,21,SB Cert,EsseBi Cert sas,2,,9999,,2.25,479500512068-66,active,
29d48f6d509d45b8bc6321507ee844fb,214,31,Dataskydd.net,Dataskydd.net Sverige,3,,,,0.25,265962718565-49,,
29c9ea3f66cd463397e94fe63548973e,75,21,,LA POSTE,2,600000,699999,,2.75,01890906437-84,active,3
29c9c54f8dba45ef987a7869f1fc3003,155,21,,Unilever,2,500000,599999,,3,6200524920-25,active,3
29c7d822b18f4ae6acbace883e010ef7,108,27,LEONI SAS,LEONI SAS,2,,,20000,0.25,202823614668-18,active,1
29c7af36bf9d4aa981280f00d1aa8684,21,41,PABXL,PubAffairsBruxelles ASBL,4,,9999,,0.25,492644015170-55,active,4
29c75f7efb33428b8ec512caf629cebf,155,25,ETIRA,European Toner & Inkjet Remanufacturers' Association,2,10000,24999,,0.5,66749712601-11,active,
29c54de30f014990b08f78ccdbb59132,82,13,FBsüd,Forstberatung Südharz UG,1,,9999,,0.5,817303217916-46,active,
29bb8ca2f79c432184459f7ea5e5f44f,99,12,,Mayer és Társai Ügyvédi Iroda,1,,,,2.75,415436719159-09,,
29ba2f49ef9e4f55b24c3259d1821be5,155,21,Port of Rotterdam,Havenbedrijf Rotterdam NV,2,50000,99999,,2.5,930637620172-95,active,
29b5bebe4b9244008141b84c0136c47d,176,41,CASE,CASE – Centrum Analiz Społeczno-Ekonomicznych – Fundacja Naukowa,4,,,657743,27,357597318050-45,active,
29aaf08513d142fa924809f75f9451e9,82,11,,CNC - Communications & Network Consulting AG,1,50000,99999,,1.5,41870286144-59,active,2
29aa90cf28df4118a70fb0f39f68d749,75,12,FVF AVOCATS,FAU Bernard,1,25000,49999,,5,759842510633-18,active,
29a0d49ac8d34369a7cd3d3821a97955,233,26,CIOT,Chartered Institute of Taxation,2,100000,199999,,1,91596579174-61,active,
29956fafdd3d4da6b82a4eaf8a238298,21,31,ENAR,European Network Against Racism,3,,9999,,8.75,09854512780-89,active,8
299514986faa4269a6de40c2eb0bf323,21,31,ELEC,European League for Economic Cooperation,3,,9999,,0.25,213518813328-18,active,1
29903e83389e4a3495f5e7b1738aff06,59,25,,Danish Shipowners Association,2,200000,299999,,2.5,4518600611-48,active,2
298afc5cb4fe4259856790bd085625d3,82,25,HKI,"HKI Industrieverband Haus-, Heiz- und Küchentechnik e.V.",2,50000,99999,,0.75,960290917245-90,active,
29898e5a315e441c8c99742a265bd4a4,21,25,EDMA,European Diagnostic Manufacturers Association,2,50000,99999,,0.75,06119144810-12,active,3
2985b9841e3347afbce0d73435a54d7f,233,25,DATA,Depositary and Trustee Association,2,,9999,,0.5,69871233856-81,active,
29820446e7b04fd9943ec8d7228bb5ef,177,66,AICEP,"Agência para o Investimento e Comércio Externo de Portuigal, EPE",6,,,,140,547836216547-31,,
297d9d811c3b4b6d8a59f700c274aad1,82,13,IT SCHNITTSTELLE,"Marko Chalupa - Agency for Marketing, Webdesign and Web-development",1,,,35000,1.75,565476912098-82,active,
297ac4a0f014479892733eb33480391c,209,42,UVIGO,Universidade de Vigo,4,,,,25,99804774427-03,,
296b33c3518d4ac4a091ed56a22ae3dc,155,21,LGI,Liberty Global PLC.,2,1000000,1249999,,3.25,82853397708-89,active,5
29550cad0ccf4b6793e09c687dca55fe,215,21,BEMEA,Bunge Ltd,2,200000,299999,,6,30701218296-12,active,6
29387aaed1b64de19614ad44f1eaac3f,75,25,EUROSAC,European Federation of Multiwall Paper Sacks Manufacturers,2,,9999,,0.25,44757608446-73,active,
292ceaebf4bd4435b966c23704d2188f,233,21,Nominet,Nominet UK,2,,9999,,1.25,294673912711-73,active,2
292456a951e84389bba56902dbf92d12,108,27,OWL,Osservatorio Web Legalità,2,,,,1,001153220006-22,,
291cae99186e4f208faf6325e425b618,74,26,SAK,The Central Organisation of Finnish Trade Unions SAK,2,50000,99999,,4,508695011366-29,active,
29191e92e54041f9bbb96e78f929ec90,155,21,Philips,Koninklijke Philips,2,1000000,1249999,,4,035366013790-68,active,2
291084be13b9479f97be98868277d7f6,214,21,Stena,Stena AB,2,,,50000,0.25,69219137373-47,active,
2904cd8d9f034fce84e6711427dda8e3,209,21,,Maxi Mobility Spain,2,,9999,,0.25,657920920076-29,active,
28fb0de04ebc4010a7b626bbf58f3830,155,41,KL,Stichting Nederland Kennisland,4,10000,24999,,0.75,78964012479-25,active,1
28ee1a69354546488069d23bb4103bfa,176,25,PZPRZ,Polski Związek Producentów Roślin Zbożowych,2,,9999,,1,783636115581-22,active,
28ea77dd368a43528cd14f6e40279724,21,13,RMS,Robert VIERHOUT,1,,9999,,0.5,255547314800-97,active,1
28d5e35dfa844ea493333d2b91ea9fb5,82,25,ZAW,Zentralverband der deutschen Werbewirtschaft (ZAW),2,,9999,,0.5,12238962750-40,active,
28cf92a1a5814fb4802035fb6a8ea750,209,13,,RAFAEL DELGADO ROJAS,1,,,,2,647872819646-05,,
28a7c82a969a49e79f2daa074c9df92c,34,31,UBFM,Union of Bulgarian Film Makers,3,,9999,,1.25,83382776367-13,active,
28a47cfd0c16413bb1ae7220f673c9d6,209,63,ICAM,Ilustre Colegio de Abogados de Madrid,6,,,70000,0.25,32594378071-56,active,
28a2b12d446e491d8a15122a4dbddc4d,75,41,,GÉNÉRATION INTERLAND,4,,,400,1,271141120320-07,active,
28a10c23f1974254a4b74c58c94905d5,233,13,,ESB,1,10000,24999,,1,985046516052-02,active,
28a0d26384d34ecbb478407d54117249,34,31,BlueLink.net,BlueLink Information Network,3,,,38858,2.75,13376004824-21,active,
289f3b905e36412d831a2352d1112ea5,234,31,WRC,"Women's Refugee Commission, Inc.",3,,9999,,0.25,800359519744-38,active,
289691492a484a15b4121c4122050f69,233,21,,ZEAL Network,2,,,5000,2.5,274827115835-26,active,
288f73fbf5ea4f5eb1e7d540a1e1da61,216,31,(SHRC),Syrian Human Rights Council(,3,,9999,,6.25,50469709236-30,active,
287fb48276334ca596dcdcd639fc0553,233,41,CER,Centre for European Reform,4,,9999,,13,524976815651-12,active,
287e3ee3c818471faebeb19b544b8d72,82,31,TeleTrusT,TeleTrusT - Bundesverband IT-Sicherheit e.V.,3,,,50000,6,06081633546-76,active,
2877ced759704bf58b496ba2fbad7664,209,31,Access Info,Access Info Europe,3,50000,99999,,1.25,49931835063-67,active,
2865f856b46b410290d1a83c2223d2d0,155,21,,DURABILIT BV,2,,,0,0.5,670090213165-59,active,
28603b433a804abf8ff24c2bfaed64af,108,31,BARD,Belluno Autonoma Regione Dolomiti,3,,,2000,5,059611118687-79,active,
28572bbc6dd6462d977e8f421f529475,233,31,LACA,Libraries and Archives Copyright Alliance,3,,9999,,0.25,11749694961-85,active,
2856898da4884441b78bc25a90509abb,21,25,ECCA,EUROPEAN COIL COATING ASSOCIATION,2,,9999,,0.25,8427163134-48,active,
284b5dc1101343f6a2846a3c25a52c5c,234,12,,Kelley Drye & Warren LLP,1,100000,199999,,0.75,441562013706-68,active,2
284a0fb403524dab82b85d397a886bfb,234,31,,American Committee for East West Accord Ltd,3,,,,0.75,213614616274-96,,1
284532c69f274ee4be0e893b8e8be48a,233,13,,AMC Strategy,1,,9999,,0.25,114802815648-64,active,
283ad5263c194c2c9faa1969d6844caf,21,41,CEIPA,Centre for European and International Policy Action,4,,9999,,2,735798217280-62,active,
2835a344b46347bbadafe245473b58f4,105,25,IrBEA,Irish Bioenergy Association,2,,,1000,2.25,636575617888-75,active,
28334159186d42e59e7705ce5b76c3e3,82,66,,Innung des Kraftfahrzeug-Gewerbes Ulm,6,,9999,,0.25,400976920247-75,active,
2826f0aa12e944cf844b1b3d2981ada4,54,21,AATG,AAT Geothermae d.o.o.,2,,,6000,0.25,462329412947-83,active,
28250677ae7542c28cb7b76e4b24ee77,14,21,DORF TV,DORF TV GmbH,2,,9999,,0.25,837024718932-51,active,
281a6b4863b248aa9033e376ed17a26a,233,11,,BGR Gabara,1,,,,0.25,6841801631-37,,1
2817e840aec84476864f2408d241ff2b,99,26,GOSZ,Gabonatermesztők Országos Szövetsége,2,,9999,,0.25,951445715541-53,active,
2807c4ec5a5c4af4979d42d8e82035dc,209,27,SPC Spain,Shortsea Promotion Centre Spain,2,,9999,,0.5,084720910792-05,active,
27f9744139794915bb988757cd4fd1de,82,26,DBwV,Deutscher BundeswehrVerband e.V.,2,,9999,,1,767268615221-10,active,
27f4d5ec431d4f2c9118a3f3bef0651e,75,11,HelpAging,HelpAging,1,,,,0.25,149162213682-24,,
27d16fc26f434cfab524882004ceea28,105,31,ParentStop,Parentstop Ltd,3,,9999,,2,97053306288-47,active,
27cba67aaa0f4fadb04194df9bb12bf4,209,25,FOMA,ASOCIACION ESPAÑOLA DE FABRICANTES DE ABONOS ORGANO-MINERALES Y ORGANICOS (ORGANIC AND ORGANO-MINERAL FERTILISER MANUFACTURERS´ SPANISH ASSOCIATION),2,,9999,,1.5,330966713330-59,active,
27c4e487c2d448319e602e02df1c7f63,21,25,AIPCE-CEP,European Fish Processors & Traders Association,2,25000,49999,,0.5,01622884661-83,active,1
27bc52b9644f4f28b90c1250c6f23197,75,31,FIACAT,Fédération internationale de l'Action des chrétiens pour l'abolition de la torture,3,10000,24999,,0.5,428642112183-35,active,4
27baed5b886e4271a494c36fb913dfd9,75,21,,MOBIVIA GROUPE,2,50000,99999,,1,597100516827-13,active,
27a5c8141e68415e988e40c5a4312acd,74,25,SKLL - FREA,Suomen Kylmäliikkeiden Liitto ry - Finnish Refrigeration Enterprices Association,2,,9999,,0.25,40440627503-28,active,
27a3765328594a0ca5f649b721386fd9,108,42,POLITO,Politecnico di Torino,4,10000,24999,,5,957604517912-74,active,
2795d6155bb04a68baadcd25a064c498,21,25,NATRUE,The International Natural and Organic Cosmetic Association,2,10000,24999,,1.75,75060586073-86,active,
2786616ff4a24c2cb065b68060ded9b2,82,21,BVDG,Bundesverband Deutscher Galerien und Kunsthändler,2,10000,24999,,2.75,24679085860-60,active,
277d8ef2c7554483a48e65e4d95a3562,21,41,ecpa2.0,European Centre for Public Affairs 2.0,4,,9999,,1,664480013713-94,active,
277c9a671aaa4f2b86863ee2a3be5bc4,108,31,FOB,European Federation for Freedom of Belief - FoB,3,,,,1,761678715190-06,,
2779579fd16e4fc489796e659df374dc,233,66,,Agriculture and Horticulture Development Board,6,300000,399999,,3,625976815556-92,active,
2775c1df4159412393f57c0ea642d8b0,233,11,EMIG,Ethical Medicines Industry Group,1,,9999,,0.25,229913710375-20,active,
2762428f42d74f11808c0b51e4a12c88,21,25,Transeo AISBL,"Transeo AISBL, European Association for SME Transfer",2,10000,24999,,0.5,14605998391-97,active,
27488f9a4805440bb1a09cd6b9ba870b,82,25,HWKNO,Handwerkskammer Niederbayern-Oberpfalz,2,,,40000,0.5,28892272773-56,active,
27482e042ec74a48bdce63413e7efca0,108,31,,MedReAct Onlus,3,,,,3,738296616361-68,,
2746eec6019f413cb1889496ae05aef9,82,25,,Wirtschaftsbeirat der Union,2,,,0,0.25,738645718079-01,active,
273f264a8ade4e34bb70b116984ee751,82,25,IEN,IEN Initiative of European Network Operators,2,10000,24999,,1.25,065383119015-90,active,
273aad71704c48e89d4003c0cbfc4aff,75,26,CRUN,Coordination Rurale Union Nationale,2,,9999,,1.5,251522412114-31,active,
272f35bdbadb4213a853ce74f831016a,75,25,OENOPPIA,Oenological Products and Practices International Association,2,,,195790,1.5,472680516299-15,active,
272e85b82677422b95ae3c5d93fd8732,75,41,AFEC,Association française d'étude de la concurence,4,,9999,,1.25,90225872092-95,active,
272daef1b1c7469a95a0460e9f495f3e,75,26,ECMF,European Commercial Managers Federation,2,,,,0.25,563939011929-29,,
272d6a7da47149de9641cc9d5de6517e,21,11,-,AVA & PARTNERS,1,,9999,,2,29759015726-06,active,1
2727834e6e2046748d4f30c728126444,14,25,FGW,Fachverband der Gas- und Wärmeversorgungsunternehmungen,2,,9999,,0.25,04011446819-63,active,
27219f4087d44acc863ba0b7df4cc6f0,233,64,GMC,General Medical Council,6,,9999,,1.5,73043739119-36,active,
271dec7c22e1490eb47e35282704c44c,21,13,,Gray EU Affairs,1,10000,24999,,1,762752019082-23,active,
271b10d95ff1431296a083b571458006,34,31,БАМП,BULGARIAN ASSOCIATION OF THE MUSIC PRODUCERS,3,25000,49999,,1,823849419545-97,active,
271a001377324a53bb2a04784777fea4,233,27,,Forum Europe,2,,9999,,8.5,731763615450-48,active,6
26fdc3d3a3a0448d98005a0a8530b67a,21,25,ECSPA,European Calcium Silicate Producers Association,2,100000,199999,,1.5,97717061899-40,active,
26f4b01f9cc545b4aec03b15b3e4d772,14,63,IKW,"Institut für Kommunalwissenschaften, A 4020 Linz",6,,9999,,1,021030812588-96,active,
26f1f7e942d54cbd856a5f1eee3cfce1,233,21,,Arqiva,2,,9999,,0.25,605581219785-82,active,
26e44cfd523b44d3b656ca425db270e6,82,31,,Deutsche Hochschulmedizin e.V.,3,,9999,,0.25,782507313503-67,active,
26bab36c7adc456aad9de695c2bdd252,75,31,,OLD'UP,3,,9999,,2.5,53704972068-20,active,
26b96dfe69f9453aa4013824b9363ef9,14,25,VAM,Verwertungsgesellschaft für audiovisuelle Medien,2,,9999,,0.5,639712612740-87,active,
26ae9bfd252148e787028961f47f3fad,233,21,COP,ConocoPhillips,2,,9999,,0.25,1798200413-71,active,
26a06686a4ab46d29cc185bad207b7d5,215,21,,Nord Stream AG,2,,,80000,3.5,640680018547-95,active,
269a3f2c07244c6cac61b1a4ee129964,108,25,AISCAT,Associazione Italiana Società Concessionarie Autostrade e Trafori,2,,,120000,1,97426133360-80,active,1
2691c21a44f242bbb66203290dbe527b,75,64,ENA,Ecole nationale d'administration,6,50000,99999,,15,34699539126-16,active,5
2684a5cb4d704c53a4179c5c248fa862,209,25,,FEDERACION GALLEGA DE COFRADIAS DE PESCADORES,2,,9999,,3,52890322154-23,active,
267d8febe1de490da2d05cad7256ef78,74,25,SY,Suomen Yrittäjät ry,2,100000,199999,,5.25,07265875082-72,active,
265b571fc65045c9b7401a97b9588e46,21,31,EWL,European Women's Lobby,3,1000000,1249999,,4,85686156700-13,active,9
265af910cd8e44e68dc56e4703e93b71,82,21,,Reuter,2,10000,24999,,0.25,731600116943-09,active,
2659593c610f4fd1af377bc274312810,21,25,CECED,CECED (European Committee of Domestic Equipment Manufacturers),2,400000,499999,,13,04201463642-88,active,7
26488dd6c012498dbfc6f10ad973ce7f,233,22,AIC,Agricultural Industries Confederation,2,,,,0.5,765320017326-09,,
2647282c55054801acc12e81f6534612,233,11,TFA,TIKKUNFENIX ltd,1,,,,3,54124084378-25,,
26445519264b4d1f988d44840893f601,14,21,,EV Group GmbH,2,,9999,,0.25,90704098646-59,active,
263fe12bdc7847a4bd6addac4bc167fc,201,66,"LPS SR, s. p.","Letove prevadzkove sluzby Slovenskej republiky, statny podnik",6,10000,24999,,0.5,006485918021-78,active,
263fb0cfde75407592e0cb56a662fbbe,45,21,Huawei,Huawei Technologies,2,,,3000000,6.25,114467111412-38,active,6
263e4e3a153645ba988b5d19af0df80f,21,25,WEEE Forum,WEEE Forum aisbl,2,,9999,,0.25,702397445-73,active,
262f8ae816d84f8ebf26d9c515d28076,176,31,IKMiSI SILK ROAD,The Institute for Intercultural Communication and Interdisciplinary Studies SILK ROAD,3,,9999,,3.5,554611210976-46,active,
2614cfcab93647b9894f191272badd52,209,27,ANEPAT,ASOCIACION NACIONAL DE EMPRESAS PESQUERAS EN PAISES TERCEROS,2,,,18422,0.5,575664819309-20,active,
26066ce35bac4fcda4d3b788c95fb509,21,11,,Kaméléon,1,,,50000,0.25,793874918452-95,active,
25f6435d9088421fa743e0fc84d1fba9,82,25,VDB,Verband der Deutschen Biokraftstoffindustrie,2,,9999,,0.75,01816267633-71,active,2
25ef094919544ec3a3b0e3a69963ca9c,232,21,ADIA,Abu Dhabi Investment Authority,2,25000,49999,,0.25,013465915676-21,active,
25e9077961314ed9af0444bc94808311,21,31,,European Federation of Community of Sant'Egidio AISBL,3,,9999,,3.5,296584214860-47,active,4
25e4ad1ea48c4463ad97c2bce8370f97,75,12,,MEHTIYEVA Kamalia,1,,,,1,274870116778-55,,
25cf130579fe4f7aa3b8661fbe209c9f,209,27,,Club Financiero Madrid,2,,9999,,2.75,275415210345-26,active,
25cac01b3f654748901ee2018e70e328,192,11,PRAGMATA INSTITUTE,PRAGMATA SRL,1,300000,399999,,3.25,547986912021-05,active,5
25ca7fe11a734bb2b781a75495aaeaf6,21,31,ECN,European Crowdfunding Network,3,,9999,,0.75,563363817333-70,active,
25ca1dd1cd914b08ac626914b4dea59b,155,11,HCGP,Horticonsult.Global Partners BV,1,,9999,,1,17379166719-13,active,
25c8c84cf4de472c95f486de459bc536,82,25,FSM,Freiwillige Selbstkontrolle Multimedia-Diensteanbieter e.V.,2,,9999,,0.5,232488319727-68,active,
25c6018107cd48a396ecb8111fb22d40,75,21,,ERAMET,2,200000,299999,,3.5,645370511725-71,active,
25c5247666fe48ef934a575e4acc67b2,13,21,iSignthis,iSignthis Ltd,2,,9999,,0.25,81284438347-16,active,
25c509e068ca4acf916c7a186befbc00,21,11,,Passerelle public affairs,1,,9999,,1,749680914888-07,active,1
25c34ff1abbc4c79bdde66ed12fde210,75,31,Efus,Forum Européen pour la Sécurité Urbaine,3,,9999,,1,4900814699-31,active,
25bb38d2ce994f38a59691ad208600eb,177,21,PT Portugal,"PT Portugal, SGPS, S.A.",2,100000,199999,,2,017741319613-56,active,
25b77940303c434884ff1dbd5b4f1a2c,226,31,IKV,"IKV, Fondation pour le Développement Economique",3,,9999,,1,79585606808-03,active,
25b77683babc4951b326e37a50643820,21,25,ATEB,Association des Trésoriers d'Entreprise en Belgique,2,,9999,,0.25,67676652527-51,active,
25afdda96d484c1aa18e5b1d32b3bc87,82,21,Allianz,Allianz SE,2,1500000,1749000,,5.5,05503341949-54,active,5
25ab013090e9420781287376b9d88b34,21,31,PAE,PAIN ALLIANCE EUROPE,3,,9999,,3,397330615236-07,active,7
25a86515734e414d832cf52ffacea584,75,26,SIMV,syndicat de l'industrie du médicament et réactif vétérinaires,2,,,,0.25,664852018202-49,,
259c7dc123ad42e19f511baba39a6786,215,25,ICA,ICA INTERNATIONAL consulting,2,,,3000,0.5,864656319112-89,active,
25992a3e87fe4312965e1b41bfb9eed8,224,25,EUROCHAMTT,EUROPEAN BUSINESS CHAMBER IN TRINIDAD AND TOBAGO,2,50000,99999,,1.5,754886717990-74,active,
2597bf6d6ddf4e44a10adba0abfffdb9,214,21,,Ericsson,2,1000000,1249999,,6,02021363105-42,active,7
2596c4ec18fd44b8afb94108ee92b151,155,31,EUCAM,European Centre for Monitoring Alcohol Marketing,3,10000,24999,,0.25,811700118608-31,active,
2596a171a24740dbb42bde9e3a5e4457,75,25,AquaFed,AquaFed - The International Federation of Private Water Operators,2,50000,99999,,0.25,09175433167-27,active,1
25951e47b9a34a29a7436d2371186ae3,75,26,WONUC,World Nuclear Council,2,,9999,,0.75,28280717783-17,active,1
2584790e276941ab948179da48b14b02,209,25,CEPYME,CONFEDERACION ESPAÑOLA DE LA PEQUEÑA Y MEDIANA EMPRESA,2,50000,99999,,1.5,174800919216-66,active,
257c593844744a77a438284c87908b1e,75,26,SCAM,Société civile des auteurs multimédia,2,100000,199999,,2.5,197350718916-86,active,
256caddec711450189bdc7162a48d7c8,231,25,ULIE,UKRAINIAN LEAGUE OF INDUSTRIALISTS AND ENTREPRENEURS,2,,9999,,1,090419715585-36,active,1
255c6008a1054e1aaa995a50cdc4dd97,234,65,IRC,IMMIGRANT RIGHTS COMMISSION,6,,,,20,228520914061-32,,
2555edaf441e4f0dac1f772ab102aa0b,107,11,,Shaviv Strategy and Campaigns,1,25000,49999,,1.25,409244920140-89,active,
25525193fafa4c0980fa7b0ae938b247,209,21,,Gestamp Automoción,2,50000,99999,,2.5,353940816135-77,active,
2545c0b12cfa467186b2788e6ca7b14a,85,26,PSXEM,HELLENIC SYNDICATE OF LAND GOODS TRANSPORT,2,,9999,,0.5,42236997110-42,active,
254254993b1b4cd8accca1e8993d4ac2,21,27,EFDI,European Forum of Deposit Insurers,2,,9999,,1.25,497118818456-08,active,
253cf7269db840b7b0f1a8e498cb9d3d,233,25,IMEC,ICOMIA MARINE ENGINE COMMITTEE,2,,,19000,2,44706916553-64,active,
2539459bb7364457bb8ab18e0288eb61,233,11,,IPK European Strategy Ltd,1,,9999,,1,683857614787-75,active,1
253323c34c0d4fb4aab0827e1a160c26,75,21,,AXA,2,500000,599999,,2.5,36423781099-10,active,2
252b73831bb1403bae5c51fd0426074b,233,26,IPLA,Intellectual Property Lawyers' Association,2,,9999,,350,15066281874-49,active,
25243118cd394f1fa045f163a94cfd12,209,66,AEAC,ASOCIACION DE ABOGADOS CRISTIANOS,6,,9999,,5,61992485873-27,active,
252234ec0fb3417581e0b50d9376cbb8,233,21,PEELIA,PANASONIC EUROPE LTD,2,,9999,,2.5,31253607851-84,active,2
252156e4123449f390569a7328de2019,108,42,IADPS,international académie diplomatique pax et salus,4,,,,6.25,04184666150-77,,
251e91e29cd649b1a57f2e258fff8ae0,21,25,ELPHA vzw,European Live Poultry and Hatching Egg Association,2,25000,49999,,0.5,519541518551-15,active,
2516dd62861f42f9a8caba291d1711e0,108,25,ANAV,ASSOCIAZIONE NAZIONALE AUTOTRASPORTO VIAGGIATORI,2,25000,49999,,1,178831615858-62,active,
25020e5e203a4996be58006b45a020cc,209,25,OR.PA.GU.,Organización de Palangreros Guardeses,2,,,10000,0.25,208754414625-46,active,
2501403b2bbb49d0990e187eacea45be,108,21,Consorzio Asiago,Asiago Cheese Consortium / Consorzio tutela formaggio Asiago,2,,9999,,0.5,404131317910-70,active,
2500b087ddee4db0affb0d8b7f86f651,82,25,EUTurbines,EUTurbines,2,300000,399999,,2.75,75093131694-63,active,2
24fe3a2aa4c1480e958d1037b992ae3e,233,65,ECIP,European Cattle Innovation Partnership,6,,,,3.25,359614816984-89,,
24f3d55832e44683afab0426e73dc7f9,108,64,AOU Federico II,Azienda Ospedaliera Federico II,6,,9999,,1.25,686681213892-44,active,
24f22557758645bda1e5fd35b3efa5ba,209,31,ASEMED,ASOCIACIÓN ESPAÑOLA DE MEDIACIÓN,3,,,,17.5,475584219595-53,,
24df92f038544702b2dbc0e62a04fa95,82,25,BLL,Bund für Lebensmittelsicherheit und Lebensmittelkunde e.V.,2,,9999,,1.5,583851318567-80,active,
24d96c1af5c54d0db6d723fca92351e9,82,25,vfa,Verband Forschender Arzneimittelhersteller e.V.,2,,,250000,1,9796640403-95,active,1
24d95de84c2f41fc861c8c129d54b1b9,196,31,Leader,Citizens Association Leader Plus Banatski Karlovac,3,,,108000,3.5,253200117327-96,active,
24d6eefd904a47d99ac6a8a39058db1d,209,26,FEPRODO,Federación Española de Profesionales de Doblaje,2,10000,24999,,0.75,847675520226-10,active,
24d27055b9a74b56a714d6d62e6619f6,214,21,,Boliden Group,2,,9999,,0.25,482997418651-48,active,
24cf3ee5bad8453ca597460a2168e4fe,209,26,AEPJMA/APMP,Asociación de Profesionales de la Mediación y el Peritaje. Asociación Española de Peritos Judiciales y Mediadores Arbitrales,2,,,,192.5,334238318569-92,,
24c2b0934d184feba5b4f6ae6f1fc0ed,209,25,GAC,Gremi d'Àrids de Catalunya,2,,,10000,2.25,706444314493-35,active,
